"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB238000268","한탄강관광지입구","43192","38.0074667","127.0650167","7","GGB215000129"
"GGB238000267","초성3리마을입구","43197","38.0016333","127.0676167","8","GGB215000129"
"GGB238000266","초성2리부대앞","43225","37.9966667","127.0707833","9","GGB215000129"
"GGB238000265","초성검문소","43218","37.9939","127.0704833","10","GGB215000129"
"GGB238000023","초성2리부대앞","43221","37.9882667","127.0705333","11","GGB215000129"
"GGB238000264","초성공업사","43215","37.9844","127.0700167","12","GGB215000129"
"GGB238000263","초성리역.청산면사무소앞","43602","37.9812167","127.0679833","13","GGB215000129"
"GGB238000660","초성1리약수터","43635","37.9769667","127.0667833","14","GGB215000129"
"GGB277102702","마니커(경유)",,"37.9744333","127.0660833","15","GGB215000129"
"GGB215000076","마니커","16154","37.9715333","127.0673333","16","GGB215000129"
"GGB215000067","안말입구.승전교입구","16157","37.9689333","127.0676333","17","GGB215000129"
"GGB215000075","부대앞","16149","37.9621667","127.0646833","18","GGB215000129"
"GGB215000074","하봉암동","16143","37.95675","127.0623","19","GGB215000129"
"GGB215000066","상봉암동","16141","37.9535333","127.06195","20","GGB215000129"
"GGB215000216","상봉암동.소요산","16275","37.9512","127.0616333","21","GGB215000129"
"GGB215000062","소요산역","16136","37.9475","127.0615333","22","GGB215000129"
"GGB215000221","소요산입구","16134","37.9461667","127.0609833","23","GGB215000129"
"GGB215000061","성보주택","16132","37.9441833","127.0594667","24","GGB215000129"
"GGB215000359","세코닉스앞","16057","37.9424833","127.05825","25","GGB215000129"
"GGB215000060","지방산업단지","16095","37.9412833","127.0573667","26","GGB215000129"
"GGB215000145","원각사","16064","37.9383167","127.0552833","27","GGB215000129"
"GGB215000144","창말(동양대학교)","16066","37.9350167","127.0555167","28","GGB215000129"
"GGB215000034","안창말입구","16075","37.93115","127.05635","29","GGB215000129"
"GGB215000033","동두천역","16082","37.92775","127.05605","30","GGB215000129"
"GGB215000032","미2사단후문","16078","37.9249833","127.0565167","31","GGB215000129"
"GGB215000031","북보산동","16080","37.9210667","127.0564833","32","GGB215000129"
"GGB215000030","미2사단정문","16088","37.9174167","127.05685","33","GGB215000129"
"GGB215000029","보산역.보산초등학교입구","16094","37.915","127.0572833","34","GGB215000129"
"GGB215000028","보영여중고.은성교회","16106","37.9119833","127.0578167","35","GGB215000129"
"GGB215000027","(구)동연파출소","16100","37.9089833","127.0576","36","GGB215000129"
"GGB215000026","문화극장","16065","37.9086833","127.0555333","37","GGB215000129"
"GGB215000025","서울병원.중앙시장입구","16058","37.9076833","127.05445","38","GGB215000129"
"GGB215000024","구)버스터미널","16284","37.9047","127.0537","39","GGB215000129"
"GGB215000023","큰시장","16042","37.9012","127.05275","40","GGB215000129"
"GGB215000022","국민건강보험공단.농협","16040","37.8995","127.0524667","41","GGB215000129"
"GGB215000021","보건소","16034","37.89695","127.0522667","42","GGB215000129"
"GGB215000020","현진아파트","16038","37.8928333","127.0521167","43","GGB215000129"
"GGB215000019","송내주공1.2단지","16032","37.8905833","127.0518333","44","GGB215000129"
"GGB215000018","송내주공3.4단지","16028","37.8870667","127.0515","45","GGB215000129"
"GGB215000178","현대아이파크","16262","37.8849167","127.0514","46","GGB215000129"
"GGB215000176","송내주공5단지후문","16277","37.8830833","127.05305","47","GGB215000129"
"GGB215000016","동두천터미널.송내광장","16052","37.8820833","127.0540667","48","GGB215000129"
"GGB215000246","대양운수","16300","37.88225","127.0600333","49","GGB215000129"
"GGB215000024","구)버스터미널","16284","37.9047","127.0537","1","GGB215000130"
"GGB215000023","큰시장","16042","37.9012","127.05275","2","GGB215000130"
"GGB215000022","국민건강보험공단.농협","16040","37.8995","127.0524667","3","GGB215000130"
"GGB215000021","보건소","16034","37.89695","127.0522667","4","GGB215000130"
"GGB215000020","현진아파트","16038","37.8928333","127.0521167","5","GGB215000130"
"GGB215000019","송내주공1.2단지","16032","37.8905833","127.0518333","6","GGB215000130"
"GGB215000018","송내주공3.4단지","16028","37.8870667","127.0515","7","GGB215000130"
"GGB215000178","현대아이파크","16262","37.8849167","127.0514","8","GGB215000130"
"GGB215000176","송내주공5단지후문","16277","37.8830833","127.05305","9","GGB215000130"
"GGB215000016","동두천터미널.송내광장","16052","37.8820833","127.0540667","10","GGB215000130"
"GGB215000015","송내상회","16073","37.8786333","127.0563","11","GGB215000130"
"GGB215000156","아차노리입구","16199","37.8763","127.0571667","12","GGB215000130"
"GGB215000014","송내삼거리","16113","37.87415","127.0584333","13","GGB215000130"
"GGB235000700","봉양사거리","39506","37.8679","127.0605667","14","GGB215000130"
"GGB235000035","사귀부대","39498","37.8637333","127.0594333","15","GGB215000130"
"GGB235001752","도시환경사업소","53903","37.8596833","127.0563667","16","GGB215000130"
"GGB235000159","용암리","39477","37.8574","127.0543333","17","GGB215000130"
"GGB235001001","성음악기앞","53632","37.8528333","127.0543833","18","GGB215000130"
"GGB235000119","덕정사거리","39481","37.84635","127.0549333","19","GGB215000130"
"GGB235000649","덕정초교앞","39896","37.8463","127.0618167","20","GGB215000130"
"GGB235000117","덕정역","39520","37.8434333","127.0620833","21","GGB215000130"
"GGB235000116","한국아파트입구","39523","37.83925","127.0624833","22","GGB215000130"
"GGB235000067","덕정아파트5단지.예스병원","39534","37.8372833","127.06465","23","GGB215000130"
"GGB235000066","덕정주공1단지.회천3동행정복지센터","39550","37.8373333","127.06805","24","GGB215000130"
"GGB235000065","덕정주공2단지","39561","37.8358667","127.0687667","25","GGB215000130"
"GGB235000840","덕정주공3단지","39556","37.8343833","127.0687667","26","GGB215000130"
"GGB235000064","회천초교.덕정주공4단지","39558","37.8327167","127.0687833","27","GGB215000130"
"GGB235000059","회천초등학교.회천중학교","39827","37.83175","127.06985","28","GGB215000130"
"GGB235000058","덕정주공7단지","39787","37.8323333","127.0734833","29","GGB215000130"
"GGB235001063","주공8단지","53757","37.8330167","127.07485","30","GGB215000130"
"GGB235000056","주공7단지.중흥s클래스","39788","37.8341667","127.0750833","31","GGB215000130"
"GGB235000982","주공6단지","53019","37.8359667","127.0750833","32","GGB215000130"
"GGB235000987","주공6단지","53037","37.83615","127.07485","33","GGB215000130"
"GGB235000854","주공7단지.중흥s클래스","39789","37.8340833","127.0747833","34","GGB215000130"
"GGB235000988","주공8단지","53038","37.8332333","127.0747333","35","GGB215000130"
"GGB235000906","덕정주공7단지","39805","37.8325","127.0734167","36","GGB215000130"
"GGB235000989","회천초등학교.회천중학교","53039","37.8319167","127.0701833","37","GGB215000130"
"GGB235000063","회천초교.덕정주공4단지","39826","37.83215","127.0690167","38","GGB215000130"
"GGB235000062","덕정주공3단지","39560","37.8344","127.0690333","39","GGB215000130"
"GGB235000061","덕정주공2단지","39559","37.83605","127.0690667","40","GGB215000130"
"GGB235000073","덕정주공1단지.회천3동행정복지센터","39553","37.8375667","127.06795","41","GGB215000130"
"GGB235000072","덕정아파트5단지.예스병원","39537","37.83765","127.06595","42","GGB215000130"
"GGB235001200","융보아파트","53778","37.8373167","127.0638667","43","GGB215000130"
"GGB235000134","한국아파트","39525","37.8392667","127.0627667","44","GGB215000130"
"GGB235000133","덕정역","39521","37.8439167","127.0623333","45","GGB215000130"
"GGB235000161","덕정사거리","39478","37.8470333","127.0544667","46","GGB215000130"
"GGB235001002","성음악기앞","53042","37.8524333","127.0547333","47","GGB215000130"
"GGB235000160","용암2리","39479","37.8571","127.0544833","48","GGB215000130"
"GGB235001753","도시환경사업소","53904","37.85965","127.0565833","49","GGB215000130"
"GGB235000038","사귀부대","39501","37.8639167","127.05975","50","GGB215000130"
"GGB235000701","봉양1통","39508","37.86745","127.06075","51","GGB215000130"
"GGB215000013","송내삼거리","16114","37.8744833","127.0585167","52","GGB215000130"
"GGB215000155","아차노리입구","16198","37.8775833","127.0570667","53","GGB215000130"
"GGB215000012","송내상회","16074","37.8791833","127.05635","54","GGB215000130"
"GGB215000011","동두천터미널.송내광장","16054","37.8820333","127.0543833","55","GGB215000130"
"GGB215000175","송내주공5단지후문","16261","37.8832","127.0532167","56","GGB215000130"
"GGB215000177","현대아이파크","16258","37.8850333","127.0516833","57","GGB215000130"
"GGB215000009","송내주공3.4단지","16029","37.8873167","127.0517167","58","GGB215000130"
"GGB215000008","송내주공1.2단지","16031","37.8903833","127.0519833","59","GGB215000130"
"GGB215000007","현진아파트","16036","37.8930333","127.0523667","60","GGB215000130"
"GGB215000006","보건소","16039","37.897","127.0525667","61","GGB215000130"
"GGB215000005","국민건강보험공단.농협","16041","37.8999833","127.0527167","62","GGB215000130"
"GGB215000004","큰시장","16044","37.9016333","127.0530667","63","GGB215000130"
"GGB215000003","구)버스터미널","16283","37.90535","127.0540667","64","GGB215000130"
"GGB215000002","서울병원사거리.중앙시장","16259","37.9072833","127.0545833","65","GGB215000130"
"GGB215000001","문화극장","16068","37.9085833","127.05575","66","GGB215000130"
"GGB215000059","(구)동연파출소","16101","37.90895","127.0578333","67","GGB215000130"
"GGB215000058","보영여중고.은성교회","16107","37.9117","127.0580833","68","GGB215000130"
"GGB215000057","보산역.보산초등학교입구","16096","37.9151833","127.0574833","69","GGB215000130"
"GGB215000056","미2사단정문","16091","37.91745","127.0570833","70","GGB215000130"
"GGB215000055","북보산동","16084","37.92165","127.0567667","71","GGB215000130"
"GGB215000054","미2사단후문","16085","37.9249333","127.05675","72","GGB215000130"
"GGB215000033","동두천역","16082","37.92775","127.05605","73","GGB215000130"
"GGB215000052","안창말입구","16081","37.9316","127.05655","74","GGB215000130"
"GGB215000051","창말(동양대학교)","16069","37.9351333","127.0557167","75","GGB215000130"
"GGB215000050","원각사","16071","37.9391667","127.0560833","76","GGB215000130"
"GGB215000049","지방산업단지","16108","37.9417333","127.05795","77","GGB215000130"
"GGB215000048","성보주택","16130","37.9437833","127.0595667","78","GGB215000130"
"GGB215000047","소요산역","16140","37.9479167","127.06175","79","GGB215000130"
"GGB215000217","소요산","16274","37.9510667","127.0618833","80","GGB215000130"
"GGB215000069","상봉암동","16142","37.9533","127.0622","81","GGB215000130"
"GGB215000073","하봉암동","16144","37.9576167","127.0626","82","GGB215000130"
"GGB215000072","부대앞","16150","37.9624333","127.0651667","83","GGB215000130"
"GGB215000068","안말입구","16160","37.9688333","127.0678667","84","GGB215000130"
"GGB215000071","마니커","16158","37.9716333","127.0676333","85","GGB215000130"
"GGB238000659","초성1리약수터","43634","37.97705","127.0669","86","GGB215000130"
"GGB238000262","초성리역.청산면사무소앞","43209","37.9816333","127.0685167","87","GGB215000130"
"GGB238000261","초성공업사","43217","37.98435","127.07015","88","GGB215000130"
"GGB238000260","초성2리부대앞","43224","37.9881333","127.0707667","89","GGB215000130"
"GGB238000259","초성검문소","43222","37.99385","127.0707","90","GGB215000130"
"GGB238000022","학담입구","43227","37.99745","127.0710833","91","GGB215000130"
"GGB238000258","초성3리마을입구","43199","38.0018833","127.0675833","92","GGB215000130"
"GGB238000257","한탄강관광지입구","43194","38.0074667","127.0651","93","GGB215000130"
"GGB238000021","전곡선사박물관앞","43193","38.0107167","127.0667833","94","GGB215000130"
"GGB238000020","예일쎄띠앙.한전연천지사","43219","38.0149","127.0710667","95","GGB215000130"
"GGB238000256","화원.전곡중앙교회","43235","38.01705","127.0725333","96","GGB215000130"
"GGB238000255","KT전곡지점","43239","38.0202","127.0728833","97","GGB215000130"
"GGB238000254","전곡역앞.농협","43214","38.0237833","127.06965","98","GGB215000130"
"GGB238000205","전곡재래시장앞","43203","38.02705","127.0678833","99","GGB215000130"
"GGB238000205","전곡재래시장앞","43203","38.02705","127.0678833","1","GGB215000133"
"GGB238000227","전곡읍사무소앞","43196","38.0291","127.06665","2","GGB215000133"
"GGB238000168","움터삼거리","43180","38.0288833","127.0563333","3","GGB215000133"
"GGB238000167","황지리.구석돌","43170","38.0283167","127.04585","4","GGB215000133"
"GGB238000166","공장","43163","38.02865","127.0414333","5","GGB215000133"
"GGB238000165","남계리교회","43160","38.02955","127.03885","6","GGB215000133"
"GGB238000164","남계리.제일상회","43158","38.0307","127.0355","7","GGB215000133"
"GGB238000163","황지리.오리골길","43144","38.0340333","127.02835","8","GGB215000133"
"GGB238000419","마래울","43586","38.04415","127.0310667","9","GGB215000133"
"GGB238000162","황지리(댕골)","43152","38.04875","127.0318333","10","GGB215000133"
"GGB238000161","8205부대","43149","38.0546167","127.0313333","11","GGB215000133"
"GGB238000160","우정다리앞","43112","38.0548","127.0122167","12","GGB215000133"
"GGB238000189","왕징슈퍼.지서앞","43111","38.0567833","127.0130667","13","GGB215000133"
"GGB238000171","왕징슈퍼.지서앞","43114","38.0566667","127.0129167","14","GGB215000133"
"GGB238000128","우정다리앞","43113","38.0549","127.0121167","15","GGB215000133"
"GGB238000287","진상리삼거리","43467","38.0570833","127.0195167","16","GGB215000133"
"GGB238000288","진상리교회","43468","38.0574","127.0232167","17","GGB215000133"
"GGB238000191","진상리교회","43130","38.0581167","127.0230167","18","GGB215000133"
"GGB238000585","농협마트","43674","38.0583","127.02085","19","GGB215000133"
"GGB238000075","진상리삼거리","43120","38.0583667","127.0189","20","GGB215000133"
"GGB238000074","진상2리","43129","38.0636","127.02015","21","GGB215000133"
"GGB238000073","군남중","43126","38.0671333","127.0196167","22","GGB215000133"
"GGB238000072","신촌방","43117","38.0719333","127.0187","23","GGB215000133"
"GGB238000071","수련원","43119","38.08105","127.0188167","24","GGB215000133"
"GGB238000070","군남삼거리","43124","38.085","127.0195833","25","GGB215000133"
"GGB238000069","선곡리육묘장","43134","38.09715","127.024","26","GGB215000133"
"GGB238000068","선곡리회관","43139","38.0989","127.02475","27","GGB215000133"
"GGB238000067","선곡리종점","43142","38.1012","127.0274","28","GGB215000133"
"GGB238000066","선곡리8201부대","43148","38.1036","127.0304167","29","GGB215000133"
"GGB238000065","옥계리사슴농장","43161","38.1098","127.0405667","30","GGB215000133"
"GGB238000064","독지골","43166","38.1117833","127.0432667","31","GGB215000133"
"GGB238000063","장병상회","43168","38.1141167","127.04585","32","GGB215000133"
"GGB238000289","옥계리외딴집","43469","38.1159","127.0479833","33","GGB215000133"
"GGB238000062","옥계교회","43171","38.1177167","127.0497","34","GGB215000133"
"GGB238000061","메주공장","43173","38.11995","127.0515333","35","GGB215000133"
"GGB238000060","옥계상회","43177","38.12305","127.054","36","GGB215000133"
"GGB238000059","수녀원","43182","38.1264167","127.0575833","37","GGB215000133"
"GGB238000058","옥계부대","43184","38.1282333","127.0597","38","GGB215000133"
"GGB238000057","미래고개","43191","38.1321667","127.0643833","39","GGB215000133"
"GGB238000056","신망리삼거리","43240","38.1345667","127.0729667","40","GGB215000133"
"GGB238000443","상리초등학교","43484","38.1352","127.0766167","41","GGB215000133"
"GGB238000299","상1리마을회관앞","43016","38.13565","127.0786","42","GGB215000133"
"GGB238000303","신망리연대앞","43287","38.13635","127.0819667","43","GGB215000133"
"GGB238000301","신망리역","43281","38.1334333","127.0792667","44","GGB215000133"
"GGB238000297","제일교회","43277","38.13145","127.0778167","45","GGB215000133"
"GGB238000208","옥산다리","43272","38.1208667","127.0761333","46","GGB215000133"
"GGB238000207","현가리부대앞.청화산.즈믄해입구","43256","38.1173833","127.0748333","47","GGB215000133"
"GGB238000055","법원.등기소","43263","38.1104","127.0751833","48","GGB215000133"
"GGB238000206","연천중고등학교","43268","38.1072","127.0755833","49","GGB215000133"
"GGB238000054","연천읍사무소","43265","38.1039833","127.0753667","50","GGB215000133"
"GGB238000053","연천역","43258","38.1017","127.0749","51","GGB215000133"
"GGB238000212","연천역","43259","38.1016667","127.0750833","52","GGB215000133"
"GGB238000052","연천읍사무소","43266","38.10405","127.07555","53","GGB215000133"
"GGB238000211","연천중고등학교","43269","38.1071833","127.0757333","54","GGB215000133"
"GGB238000051","법원.등기소","43002","38.1102333","127.0753667","55","GGB215000133"
"GGB238000210","현가리부대앞.청화산.즈믄해입구","43255","38.1171333","127.0749833","56","GGB215000133"
"GGB238000209","옥산다리","43273","38.1208333","127.0763333","57","GGB215000133"
"GGB238000296","제일교회","43276","38.1312","127.0777667","58","GGB215000133"
"GGB238000300","신망리역","43280","38.1332833","127.0793167","59","GGB215000133"
"GGB238000302","신망리연대앞","43288","38.1363333","127.0820667","60","GGB215000133"
"GGB238000298","상1리마을회관앞","43005","38.1357333","127.0785333","61","GGB215000133"
"GGB238000442","상리초등학교","43483","38.1352833","127.0765333","62","GGB215000133"
"GGB238000050","신망리삼거리","43241","38.13475","127.0729833","63","GGB215000133"
"GGB238000049","미래고개","43190","38.1323","127.0642667","64","GGB215000133"
"GGB238000048","옥계부대","43183","38.12815","127.0592833","65","GGB215000133"
"GGB238000047","수녀원","43181","38.12655","127.0574667","66","GGB215000133"
"GGB238000046","옥계상회","43176","38.1232667","127.0539333","67","GGB215000133"
"GGB238000045","메주공장","43174","38.11995","127.0514167","68","GGB215000133"
"GGB238000044","옥계교회","43172","38.1178167","127.04965","69","GGB215000133"
"GGB238000290","옥계리외딴집","43470","38.1159833","127.0479833","70","GGB215000133"
"GGB238000043","장병상회","43169","38.1141833","127.0457833","71","GGB215000133"
"GGB238000042","독지골","43165","38.1117167","127.043","72","GGB215000133"
"GGB238000041","옥계리사슴농장","43162","38.10985","127.0404833","73","GGB215000133"
"GGB238000040","선곡리8201부대","43147","38.1037","127.0304","74","GGB215000133"
"GGB238000039","선곡리종점","43143","38.1012833","127.0273667","75","GGB215000133"
"GGB238000038","선곡리회관","43137","38.0988","127.0245","76","GGB215000133"
"GGB238000037","선곡리육묘장","43132","38.0971333","127.0238667","77","GGB215000133"
"GGB238000529","군남면사무소","43511","38.0849333","127.01925","78","GGB215000133"
"GGB238000035","수련원","43118","38.0808167","127.0185833","79","GGB215000133"
"GGB238000034","신촌방","43116","38.0717","127.0185833","80","GGB215000133"
"GGB238000033","군남중","43125","38.0670167","127.0195167","81","GGB215000133"
"GGB238000032","진상2리","43128","38.0634667","127.0200333","82","GGB215000133"
"GGB238000170","진상리삼거리","43121","38.0582167","127.0189333","83","GGB215000133"
"GGB238000586","농협마트","43675","38.0582333","127.0208833","84","GGB215000133"
"GGB238000169","진상리교회","43131","38.05805","127.0230667","85","GGB215000133"
"GGB238000127","8205부대","43150","38.0541833","127.0313833","86","GGB215000133"
"GGB238000126","황지리(댕골)","43151","38.0486333","127.0317333","87","GGB215000133"
"GGB238000378","마래울","43532","38.0438833","127.03085","88","GGB215000133"
"GGB238000125","황지리.오리골길","43145","38.0336833","127.02845","89","GGB215000133"
"GGB238000124","남계리.제일상회","43157","38.0306333","127.0355","90","GGB215000133"
"GGB238000123","남계리교회","43159","38.02965","127.0384667","91","GGB215000133"
"GGB238000122","공장","43164","38.0285167","127.0416167","92","GGB215000133"
"GGB238000121","황지리.구석돌","43167","38.0282","127.04605","93","GGB215000133"
"GGB238000120","움터삼거리","43179","38.02875","127.05625","94","GGB215000133"
"GGB238000215","전곡읍사무소앞","43195","38.0289667","127.0665333","95","GGB215000133"
"GGB238000192","전곡재래시장앞","43202","38.0269667","127.06775","96","GGB215000133"
"GGB238000205","전곡재래시장앞","43203","38.02705","127.0678833","1","GGB215000134"
"GGB238000227","전곡읍사무소앞","43196","38.0291","127.06665","2","GGB215000134"
"GGB238000168","움터삼거리","43180","38.0288833","127.0563333","3","GGB215000134"
"GGB238000167","황지리.구석돌","43170","38.0283167","127.04585","4","GGB215000134"
"GGB238000166","공장","43163","38.02865","127.0414333","5","GGB215000134"
"GGB238000165","남계리교회","43160","38.02955","127.03885","6","GGB215000134"
"GGB238000164","남계리.제일상회","43158","38.0307","127.0355","7","GGB215000134"
"GGB238000163","황지리.오리골길","43144","38.0340333","127.02835","8","GGB215000134"
"GGB238000419","마래울","43586","38.04415","127.0310667","9","GGB215000134"
"GGB238000162","황지리(댕골)","43152","38.04875","127.0318333","10","GGB215000134"
"GGB238000161","8205부대","43149","38.0546167","127.0313333","11","GGB215000134"
"GGB238000191","진상리교회","43130","38.0581167","127.0230167","12","GGB215000134"
"GGB238000585","농협마트","43674","38.0583","127.02085","13","GGB215000134"
"GGB238000075","진상리삼거리","43120","38.0583667","127.0189","14","GGB215000134"
"GGB238000074","진상2리","43129","38.0636","127.02015","15","GGB215000134"
"GGB238000073","군남중","43126","38.0671333","127.0196167","16","GGB215000134"
"GGB238000072","신촌방","43117","38.0719333","127.0187","17","GGB215000134"
"GGB238000071","수련원","43119","38.08105","127.0188167","18","GGB215000134"
"GGB238000070","군남삼거리","43124","38.085","127.0195833","19","GGB215000134"
"GGB238000437","북삼리6반","43563","38.0912167","126.9940833","20","GGB215000134"
"GGB238000411","북삼리종점","43071","38.0958","127.00265","21","GGB215000134"
"GGB238000438","북삼리가게","43091","38.0930667","127.0069667","22","GGB215000134"
"GGB238000548","북삼리다리.허브빌리지","43638","38.0910333","127.0041","23","GGB215000134"
"GGB238000476","군남삼거리","43596","38.0853333","127.01915","24","GGB215000134"
"GGB238000069","선곡리육묘장","43134","38.09715","127.024","25","GGB215000134"
"GGB238000068","선곡리회관","43139","38.0989","127.02475","26","GGB215000134"
"GGB238000067","선곡리종점","43142","38.1012","127.0274","27","GGB215000134"
"GGB238000066","선곡리8201부대","43148","38.1036","127.0304167","28","GGB215000134"
"GGB238000065","옥계리사슴농장","43161","38.1098","127.0405667","29","GGB215000134"
"GGB238000064","독지골","43166","38.1117833","127.0432667","30","GGB215000134"
"GGB238000063","장병상회","43168","38.1141167","127.04585","31","GGB215000134"
"GGB238000289","옥계리외딴집","43469","38.1159","127.0479833","32","GGB215000134"
"GGB238000062","옥계교회","43171","38.1177167","127.0497","33","GGB215000134"
"GGB238000061","메주공장","43173","38.11995","127.0515333","34","GGB215000134"
"GGB238000060","옥계상회","43177","38.12305","127.054","35","GGB215000134"
"GGB238000059","수녀원","43182","38.1264167","127.0575833","36","GGB215000134"
"GGB238000058","옥계부대","43184","38.1282333","127.0597","37","GGB215000134"
"GGB238000057","미래고개","43191","38.1321667","127.0643833","38","GGB215000134"
"GGB238000056","신망리삼거리","43240","38.1345667","127.0729667","39","GGB215000134"
"GGB238000443","상리초등학교","43484","38.1352","127.0766167","40","GGB215000134"
"GGB238000299","상1리마을회관앞","43016","38.13565","127.0786","41","GGB215000134"
"GGB238000303","신망리연대앞","43287","38.13635","127.0819667","42","GGB215000134"
"GGB238000301","신망리역","43281","38.1334333","127.0792667","43","GGB215000134"
"GGB238000297","제일교회","43277","38.13145","127.0778167","44","GGB215000134"
"GGB238000208","옥산다리","43272","38.1208667","127.0761333","45","GGB215000134"
"GGB238000207","현가리부대앞.청화산.즈믄해입구","43256","38.1173833","127.0748333","46","GGB215000134"
"GGB238000055","법원.등기소","43263","38.1104","127.0751833","47","GGB215000134"
"GGB238000206","연천중고등학교","43268","38.1072","127.0755833","48","GGB215000134"
"GGB238000595","로하스아파트입구","43751","38.10575","127.07565","49","GGB215000134"
"GGB238000054","연천읍사무소","43265","38.1039833","127.0753667","50","GGB215000134"
"GGB238000053","연천역","43258","38.1017","127.0749","51","GGB215000134"
"GGB238000212","연천역","43259","38.1016667","127.0750833","52","GGB215000134"
"GGB238000052","연천읍사무소","43266","38.10405","127.07555","53","GGB215000134"
"GGB238000661","로하스아파트입구","43750","38.10575","127.0758333","54","GGB215000134"
"GGB238000211","연천중고등학교","43269","38.1071833","127.0757333","55","GGB215000134"
"GGB238000051","법원.등기소","43002","38.1102333","127.0753667","56","GGB215000134"
"GGB238000210","현가리부대앞.청화산.즈믄해입구","43255","38.1171333","127.0749833","57","GGB215000134"
"GGB238000209","옥산다리","43273","38.1208333","127.0763333","58","GGB215000134"
"GGB238000296","제일교회","43276","38.1312","127.0777667","59","GGB215000134"
"GGB238000300","신망리역","43280","38.1332833","127.0793167","60","GGB215000134"
"GGB238000302","신망리연대앞","43288","38.1363333","127.0820667","61","GGB215000134"
"GGB238000298","상1리마을회관앞","43005","38.1357333","127.0785333","62","GGB215000134"
"GGB238000442","상리초등학교","43483","38.1352833","127.0765333","63","GGB215000134"
"GGB238000050","신망리삼거리","43241","38.13475","127.0729833","64","GGB215000134"
"GGB238000049","미래고개","43190","38.1323","127.0642667","65","GGB215000134"
"GGB238000048","옥계부대","43183","38.12815","127.0592833","66","GGB215000134"
"GGB238000047","수녀원","43181","38.12655","127.0574667","67","GGB215000134"
"GGB238000046","옥계상회","43176","38.1232667","127.0539333","68","GGB215000134"
"GGB238000045","메주공장","43174","38.11995","127.0514167","69","GGB215000134"
"GGB238000044","옥계교회","43172","38.1178167","127.04965","70","GGB215000134"
"GGB238000290","옥계리외딴집","43470","38.1159833","127.0479833","71","GGB215000134"
"GGB238000043","장병상회","43169","38.1141833","127.0457833","72","GGB215000134"
"GGB238000042","독지골","43165","38.1117167","127.043","73","GGB215000134"
"GGB238000041","옥계리사슴농장","43162","38.10985","127.0404833","74","GGB215000134"
"GGB238000040","선곡리8201부대","43147","38.1037","127.0304","75","GGB215000134"
"GGB238000039","선곡리종점","43143","38.1012833","127.0273667","76","GGB215000134"
"GGB238000038","선곡리회관","43137","38.0988","127.0245","77","GGB215000134"
"GGB238000037","선곡리육묘장","43132","38.0971333","127.0238667","78","GGB215000134"
"GGB238000529","군남면사무소","43511","38.0849333","127.01925","79","GGB215000134"
"GGB238000035","수련원","43118","38.0808167","127.0185833","80","GGB215000134"
"GGB238000034","신촌방","43116","38.0717","127.0185833","81","GGB215000134"
"GGB238000033","군남중","43125","38.0670167","127.0195167","82","GGB215000134"
"GGB238000032","진상2리","43128","38.0634667","127.0200333","83","GGB215000134"
"GGB238000170","진상리삼거리","43121","38.0582167","127.0189333","84","GGB215000134"
"GGB238000586","농협마트","43675","38.0582333","127.0208833","85","GGB215000134"
"GGB238000169","진상리교회","43131","38.05805","127.0230667","86","GGB215000134"
"GGB238000127","8205부대","43150","38.0541833","127.0313833","87","GGB215000134"
"GGB238000126","황지리(댕골)","43151","38.0486333","127.0317333","88","GGB215000134"
"GGB238000378","마래울","43532","38.0438833","127.03085","89","GGB215000134"
"GGB238000125","황지리.오리골길","43145","38.0336833","127.02845","90","GGB215000134"
"GGB238000124","남계리.제일상회","43157","38.0306333","127.0355","91","GGB215000134"
"GGB238000123","남계리교회","43159","38.02965","127.0384667","92","GGB215000134"
"GGB238000122","공장","43164","38.0285167","127.0416167","93","GGB215000134"
"GGB238000121","황지리.구석돌","43167","38.0282","127.04605","94","GGB215000134"
"GGB238000120","움터삼거리","43179","38.02875","127.05625","95","GGB215000134"
"GGB238000215","전곡읍사무소앞","43195","38.0289667","127.0665333","96","GGB215000134"
"GGB238000192","전곡재래시장앞","43202","38.0269667","127.06775","97","GGB215000134"
"GGB238000205","전곡재래시장앞","43203","38.02705","127.0678833","1","GGB215000136"
"GGB238000227","전곡읍사무소앞","43196","38.0291","127.06665","2","GGB215000136"
"GGB238000168","움터삼거리","43180","38.0288833","127.0563333","3","GGB215000136"
"GGB238000167","황지리.구석돌","43170","38.0283167","127.04585","4","GGB215000136"
"GGB238000166","공장","43163","38.02865","127.0414333","5","GGB215000136"
"GGB238000165","남계리교회","43160","38.02955","127.03885","6","GGB215000136"
"GGB238000164","남계리.제일상회","43158","38.0307","127.0355","7","GGB215000136"
"GGB238000163","황지리.오리골길","43144","38.0340333","127.02835","8","GGB215000136"
"GGB238000419","마래울","43586","38.04415","127.0310667","9","GGB215000136"
"GGB238000162","황지리(댕골)","43152","38.04875","127.0318333","10","GGB215000136"
"GGB238000161","8205부대","43149","38.0546167","127.0313333","11","GGB215000136"
"GGB238000191","진상리교회","43130","38.0581167","127.0230167","12","GGB215000136"
"GGB238000585","농협마트","43674","38.0583","127.02085","13","GGB215000136"
"GGB238000075","진상리삼거리","43120","38.0583667","127.0189","14","GGB215000136"
"GGB238000074","진상2리","43129","38.0636","127.02015","15","GGB215000136"
"GGB238000073","군남중","43126","38.0671333","127.0196167","16","GGB215000136"
